Tree_id,Population_id,Sample_id,tree_height,mean_cluster,th,APU (bimax),AOU (bimax),AAD (bimax),accept (bimax),APU (agg_-2),AOU (agg_-2),AAD (agg_-2),accept (agg_-2),APU (agg_-1),AOU (agg_-1),AAD (agg_-1),accept (agg_-1),APU (agg_0),AOU (agg_0),AAD (agg_0),accept (agg_0),APU (agg_1),AOU (agg_1),AAD (agg_1),accept (agg_1),APU (agg_2),AOU (agg_2),AAD (agg_2),accept (agg_2),APU (SMD_0.1),AOU (SMD_0.1),AAD (SMD_0.1),accept (SMD_0.1),APU (SMD_0.3),AOU (SMD_0.3),AAD (SMD_0.3),accept (SMD_0.3),APU (SMD_0.5),AOU (SMD_0.5),AAD (SMD_0.5),accept (SMD_0.5),APU (SMD_0.7),AOU (SMD_0.7),AAD (SMD_0.7),accept (SMD_0.7),APU (SMD_0.9),AOU (SMD_0.9),AAD (SMD_0.9),accept (SMD_0.9),APU (std_-1),AOU (std_-1),AAD (std_-1),accept (std_-1)
5,0,66,4,5,3.764422470833741,6.0,5.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,4.0,8.0,4.0,1,3.0,9.0,6.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
5,0,67,4,5,5.576431107768867,6.0,6.0,0.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,9.0,6.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,1,7.0,5.0,2.0,0,5.0,5.0,0.0,0,7.0,5.0,2.0,0
5,0,68,4,5,3.7391952286074774,9.0,3.0,6.0,0,5.0,7.0,2.0,1,5.0,7.0,2.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1
5,0,69,4,3,2.656795853160954,9.0,4.0,5.0,1,7.0,5.0,2.0,1,7.0,5.0,2.0,1,9.0,4.0,5.0,1,9.0,4.0,5.0,1,9.0,4.0,5.0,1,9.0,4.0,5.0,1,7.0,5.0,2.0,1,7.0,5.0,2.0,1,7.0,5.0,2.0,1,7.0,5.0,2.0,1,7.0,5.0,2.0,1
5,0,70,4,5,5.815768444907732,10.0,2.0,8.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,10.0,2.0,8.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1
5,0,71,4,7,7.912119293229327,8.0,4.0,4.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,4.0,9.0,5.0,1,2.0,10.0,8.0,1,4.0,9.0,5.0,1,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0
5,0,72,4,7,7.727312996583685,8.0,4.0,4.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0
5,0,73,4,5,5.102461778735608,7.0,6.0,1.0,1,7.0,6.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,2.0,10.0,8.0,1,2.0,10.0,8.0,1,6.0,6.0,0.0,1,7.0,6.0,1.0,1,6.0,6.0,0.0,1,4.0,7.0,3.0,1,6.0,6.0,0.0,1,7.0,6.0,1.0,1
5,0,74,4,7,7.484231585175487,7.0,5.0,2.0,0,7.0,5.0,2.0,0,7.0,5.0,2.0,0,4.0,9.0,5.0,1,4.0,9.0,5.0,1,2.0,10.0,8.0,1,4.0,9.0,5.0,1,7.0,5.0,2.0,0,6.0,6.0,0.0,0,7.0,5.0,2.0,0,7.0,5.0,2.0,0,7.0,5.0,2.0,0
5,0,75,4,5,5.022857417622791,9.0,3.0,6.0,0,5.0,6.0,1.0,1,9.0,4.0,5.0,0,9.0,4.0,5.0,0,9.0,4.0,5.0,0,2.0,10.0,8.0,1,9.0,4.0,5.0,0,9.0,4.0,5.0,0,5.0,6.0,1.0,1,5.0,6.0,1.0,1,5.0,6.0,1.0,1,5.0,6.0,1.0,1
5,0,76,4,3,4.762916160558577,9.0,3.0,6.0,0,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,9.0,3.0,6.0,0,7.0,6.0,1.0,1,7.0,6.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
5,0,77,4,3,2.0695900771604014,10.0,2.0,8.0,0,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,3.0,10.0,7.0,1,2.0,10.0,8.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
5,0,78,4,7,7.644104295247447,10.0,2.0,8.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,11.0,2.0,9.0,0,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0
5,0,79,4,3,2.40928644030741,8.0,3.0,5.0,1,4.0,8.0,4.0,1,8.0,4.0,4.0,1,8.0,4.0,4.0,1,2.0,10.0,8.0,1,10.0,3.0,7.0,1,8.0,4.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,7.0,3.0,1,4.0,7.0,3.0,1,4.0,7.0,3.0,1
5,0,80,4,3,2.8250558017145435,8.0,3.0,5.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,2.0,10.0,8.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
5,0,81,4,7,6.874014474595665,10.0,3.0,7.0,0,6.0,6.0,0.0,0,7.0,6.0,1.0,0,6.0,6.0,0.0,0,3.0,10.0,7.0,1,3.0,10.0,7.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0
5,0,82,4,5,6.042496252290928,7.0,3.0,4.0,0,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1
5,0,83,4,5,5.043984892085221,7.0,4.0,3.0,0,6.0,6.0,0.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,2.0,10.0,8.0,1,5.0,8.0,3.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,5.0,8.0,3.0,1,6.0,6.0,0.0,1
5,0,84,4,5,5.3393932875989005,10.0,3.0,7.0,0,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,10.0,3.0,7.0,0,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
5,0,85,4,7,7.0138876910902015,9.0,4.0,5.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0
5,0,86,4,3,4.634001065679251,9.0,3.0,6.0,0,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
5,0,87,4,5,3.9825744219251713,10.0,3.0,7.0,0,5.0,7.0,2.0,1,5.0,7.0,2.0,1,4.0,9.0,5.0,1,6.0,7.0,1.0,1,3.0,10.0,7.0,1,6.0,7.0,1.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1
5,0,88,4,7,5.895703757491496,8.0,5.0,3.0,0,6.0,6.0,0.0,1,8.0,5.0,3.0,0,8.0,5.0,3.0,0,8.0,5.0,3.0,0,3.0,10.0,7.0,1,8.0,5.0,3.0,0,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
5,0,89,4,7,6.627458285999606,8.0,3.0,5.0,0,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,2.0,10.0,8.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,6.0,1.0,0,5.0,6.0,1.0,0,5.0,6.0,1.0,0,5.0,6.0,1.0,0
5,0,90,4,3,1.7420412823776288,8.0,4.0,4.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,4.0,9.0,5.0,1,3.0,9.0,6.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1
5,0,91,4,5,3.4263249146194146,9.0,4.0,5.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,9.0,4.0,5.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,6.0,1.0,1,5.0,6.0,1.0,1,5.0,6.0,1.0,1
5,0,92,4,3,3.0471824403701597,7.0,3.0,4.0,0,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,3.0,9.0,6.0,1,3.0,9.0,6.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,7.0,3.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1
5,0,93,4,5,3.858137214636411,10.0,3.0,7.0,0,5.0,6.0,1.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,3.0,9.0,6.0,1,2.0,10.0,8.0,1,3.0,9.0,6.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,5.0,6.0,1.0,1,5.0,6.0,1.0,1,4.0,7.0,3.0,1
5,0,94,4,3,4.029585405965497,9.0,3.0,6.0,0,5.0,7.0,2.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,6.0,6.0,0.0,1,5.0,7.0,2.0,1,6.0,6.0,0.0,1,5.0,7.0,2.0,1
5,0,95,4,7,7.00133902231819,7.0,5.0,2.0,0,6.0,6.0,0.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,7.0,5.0,2.0,0,8.0,5.0,3.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0
5,0,96,4,7,8.232716499309667,8.0,4.0,4.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,2.0,10.0,8.0,1,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0
5,0,97,4,3,2.3957956530522355,8.0,4.0,4.0,1,7.0,5.0,2.0,1,7.0,5.0,2.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,2.0,10.0,8.0,1,4.0,9.0,5.0,1,7.0,5.0,2.0,1,6.0,5.0,1.0,1,6.0,5.0,1.0,1,6.0,5.0,1.0,1,6.0,5.0,1.0,1
5,0,98,4,3,2.1861950519740296,7.0,5.0,2.0,1,7.0,6.0,1.0,1,6.0,7.0,1.0,1,7.0,6.0,1.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,6.0,6.0,0.0,1
5,0,99,4,7,6.694743052971822,8.0,4.0,4.0,0,5.0,6.0,1.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,6.0,6.0,0.0,0,6.0,5.0,1.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0
6,0,0,5,7,6.483872308302089,7.0,5.0,2.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,6.0,1.0,0,5.0,6.0,1.0,0,5.0,6.0,1.0,0
6,0,1,5,7,7.088240838693719,8.0,5.0,3.0,0,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,5.0,7.0,2.0,0,5.0,7.0,2.0,0,4.0,7.0,3.0,0
6,0,2,5,3,2.607843290641883,6.0,5.0,1.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,5.0,8.0,3.0,1,4.0,7.0,3.0,1,4.0,7.0,3.0,1,5.0,6.0,1.0,1
6,0,3,5,7,7.30566707090491,7.0,6.0,1.0,0,6.0,7.0,1.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,0,3.0,9.0,6.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,0,6.0,7.0,1.0,0,5.0,6.0,1.0,0,6.0,7.0,1.0,0
6,0,4,5,5,5.053733508620326,8.0,4.0,4.0,0,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,7.0,3.0,1,5.0,6.0,1.0,1,5.0,6.0,1.0,1
6,0,5,5,3,3.026577327851696,8.0,5.0,3.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,5.0,7.0,2.0,1,4.0,8.0,4.0,1
6,0,6,5,5,5.055798725927181,7.0,4.0,3.0,0,6.0,6.0,0.0,1,4.0,7.0,3.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,5.0,6.0,1.0,1,5.0,6.0,1.0,1,6.0,6.0,0.0,1,5.0,6.0,1.0,1
6,0,7,5,7,6.612641667097858,8.0,3.0,5.0,0,5.0,7.0,2.0,1,6.0,6.0,0.0,0,6.0,7.0,1.0,1,5.0,7.0,2.0,1,2.0,9.0,7.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1,7.0,6.0,1.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0
6,0,8,5,7,5.351314115651429,8.0,5.0,3.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,4.0,9.0,5.0,1,2.0,10.0,8.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,5.0,8.0,3.0,1,4.0,7.0,3.0,1,5.0,8.0,3.0,1
6,0,9,5,3,3.6470246733314737,8.0,4.0,4.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,2.0,10.0,8.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1
6,0,10,5,5,6.911503465612154,8.0,4.0,4.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,2.0,10.0,8.0,1,6.0,7.0,1.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
6,0,11,5,3,4.1958958338841175,7.0,5.0,2.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,6.0,7.0,1.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,4.0,8.0,4.0,1
6,0,12,5,7,7.177934582103657,9.0,3.0,6.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,9.0,6.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0
6,0,13,5,5,5.5656213099162954,9.0,4.0,5.0,0,6.0,6.0,0.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,2.0,10.0,8.0,1,5.0,8.0,3.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,5.0,6.0,1.0,1
6,0,14,5,7,7.270703179628488,8.0,3.0,5.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,6.0,6.0,0.0,0,5.0,8.0,3.0,1
6,0,15,5,7,7.0230314153301165,8.0,4.0,4.0,0,5.0,8.0,3.0,1,6.0,7.0,1.0,0,5.0,8.0,3.0,1,6.0,7.0,1.0,0,2.0,10.0,8.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,0,5.0,8.0,3.0,1,6.0,7.0,1.0,0,5.0,6.0,1.0,0,6.0,7.0,1.0,0
6,0,16,5,5,6.975104395246012,6.0,6.0,0.0,0,7.0,6.0,1.0,0,5.0,7.0,2.0,1,5.0,7.0,2.0,1,3.0,10.0,7.0,1,2.0,10.0,8.0,1,7.0,6.0,1.0,0,5.0,6.0,1.0,0,6.0,6.0,0.0,0,5.0,7.0,2.0,1,7.0,6.0,1.0,0,7.0,6.0,1.0,0
6,0,17,5,3,0.8583927949447596,9.0,4.0,5.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,6.0,7.0,1.0,1,4.0,7.0,3.0,1,4.0,7.0,3.0,1
6,0,18,5,5,6.387639912930459,8.0,4.0,4.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,9.0,6.0,1,2.0,10.0,8.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1
6,0,19,5,3,3.541460331959869,9.0,3.0,6.0,0,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
6,0,20,5,3,2.94882789942495,7.0,6.0,1.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1
6,0,21,5,7,7.019184680160863,8.0,4.0,4.0,0,5.0,7.0,2.0,0,5.0,7.0,2.0,0,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,7.0,2.0,0,5.0,7.0,2.0,0,3.0,7.0,4.0,0,3.0,7.0,4.0,0,3.0,7.0,4.0,0
6,0,22,5,5,5.493087734841495,8.0,4.0,4.0,0,7.0,6.0,1.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,4.0,8.0,4.0,1,2.0,10.0,8.0,1,2.0,9.0,7.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1
6,0,23,5,7,5.479704880331047,4.0,8.0,4.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,2.0,10.0,8.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,8.0,4.0,1,5.0,6.0,1.0,1,5.0,6.0,1.0,1,4.0,6.0,2.0,1
6,0,24,5,3,3.5682655342308975,9.0,4.0,5.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,3.0,10.0,7.0,1,3.0,9.0,6.0,1,3.0,10.0,7.0,1,6.0,7.0,1.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,6.0,6.0,0.0,1
6,0,25,5,7,6.703928444261297,6.0,6.0,0.0,0,6.0,6.0,0.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,6.0,6.0,0.0,0,4.0,8.0,4.0,1,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0
6,0,26,5,7,6.553437809846833,8.0,4.0,4.0,0,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,3.0,10.0,7.0,1,2.0,10.0,8.0,1,3.0,10.0,7.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,6.0,0.0,0,6.0,6.0,0.0,0
6,0,27,5,3,4.001536241598867,9.0,4.0,5.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,5.0,8.0,3.0,1,4.0,9.0,5.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1
6,0,28,5,3,2.6957389916927825,8.0,4.0,4.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,4.0,9.0,5.0,1,2.0,9.0,7.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,7.0,6.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,7.0,6.0,1.0,1
6,0,29,5,5,4.160473380218097,6.0,5.0,1.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,4.0,9.0,5.0,1,2.0,10.0,8.0,1,4.0,9.0,5.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1
6,0,30,5,5,2.9327653089406702,8.0,4.0,4.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1
6,0,31,5,3,3.4936846418972602,8.0,5.0,3.0,1,5.0,7.0,2.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,2.0,10.0,8.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,1
6,0,32,5,3,5.139671923730562,8.0,4.0,4.0,0,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,2.0,10.0,8.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
6,0,33,5,3,2.016287915883677,7.0,6.0,1.0,1,7.0,6.0,1.0,1,6.0,6.0,0.0,1,7.0,6.0,1.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,7.0,6.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
6,0,34,5,5,4.536132498366221,6.0,4.0,2.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,4.0,8.0,4.0,1,5.0,8.0,3.0,1,3.0,9.0,6.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
6,0,35,5,7,7.13774074848914,6.0,6.0,0.0,0,5.0,7.0,2.0,0,5.0,7.0,2.0,0,4.0,9.0,5.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,5.0,7.0,2.0,0,5.0,7.0,2.0,0,5.0,7.0,2.0,0,5.0,7.0,2.0,0,5.0,7.0,2.0,0
6,0,36,5,3,3.8732438497878796,8.0,5.0,3.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1,5.0,7.0,2.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,6.0,7.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,5.0,7.0,2.0,1,7.0,6.0,1.0,1
6,0,37,5,3,2.4438405650076485,6.0,6.0,0.0,1,7.0,6.0,1.0,1,6.0,6.0,0.0,1,7.0,6.0,1.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,7.0,6.0,1.0,1,6.0,7.0,1.0,1,6.0,6.0,0.0,1
